index,date_dblhead,team_h,team_v,home_hitting,runs,OBP_162,SLG_162,Strt_WHIP_35,Strt_SO_perc_10,Bpen_WHIP_75,Bpen_SO_perc_75,Bpen_WHIP_35
34,201504080,MIL,COL,1,4,0.3032619775739041,0.3965611852935796,1.5571428571428572,0.0983333333333333,1.4853556485355648,0.2171314741035856,1.275974025974026
35,201504080,PHI,BOS,1,4,0.2954055398905291,0.3597495527728085,1.216848673946958,0.1422924901185771,1.2593123209169053,0.2066027689030884,1.2228739002932552
36,201504080,WAS,NYN,1,2,0.3156937324293037,0.3915085817524842,1.140142517814727,0.2790697674418604,1.2479201331114809,0.243142144638404,1.2125435540069684
37,201504090,DET,MIN,1,7,0.33125,0.4284700035498757,1.3857868020304571,0.1574803149606299,1.4918032786885245,0.1657088122605364,1.6346749226006192
38,201504090,HOU,CLE,1,1,0.3042452830188679,0.3787906634809778,1.4436493738819325,0.2204081632653061,1.1902654867256637,0.2483516483516483,1.4092526690391458
39,201504090,KCA,CHA,1,4,0.3121942992072862,0.3804974765681326,1.457142857142857,0.13671875,1.6534653465346532,0.1913929784824462,1.706896551724138
40,201504090,NYA,TOR,1,3,0.3027600134634803,0.3805793404991802,1.5,0.1833333333333333,1.251121076233184,0.2234392113910186,1.1955719557195572
41,201504090,OAK,TEX,1,1,0.3166476438936899,0.3831051873198847,1.460807600950119,0.1645569620253164,1.2943722943722942,0.2012578616352201,1.4318181818181817
42,201504090,CIN,PIT,1,3,0.2925906824823792,0.367320503330866,1.3849624060150376,0.2382671480144404,1.2028301886792452,0.2373493975903614,1.028268551236749
43,201504090,PHI,BOS,1,2,0.2952886529528865,0.3596993557623479,1.5683297180043383,0.1558441558441558,1.2550143266475644,0.2087326943556975,1.2636363636363634
44,201504090,SDN,SFN,1,0,0.2901662049861496,0.3445678779890793,1.2137404580152673,0.1383928571428571,1.039877300613497,0.2279236276849642,1.1237458193979932
45,201504090,WAS,NYN,1,3,0.3155106770402251,0.3899746652189649,0.981348637015782,0.2583025830258302,1.230252100840336,0.2439949431099873,1.1833910034602075
46,201504100,ANA,KCA,1,2,0.31884765625,0.4064767297823394,1.266768292682927,0.164,1.1604197901049476,0.2453703703703703,1.083815028901734
47,201504100,BAL,TOR,1,5,0.3061530765382691,0.4233589697728492,1.3682588597842835,0.1439688715953307,1.2410714285714284,0.2273224043715847,1.1821561338289963
48,201504100,CHA,MIN,1,0,0.3024275118004045,0.3942412169503803,1.3940520446096654,0.1374407582938388,1.4755434782608694,0.1663479923518164,1.5325077399380804
49,201504100,CLE,DET,1,4,0.3143939393939394,0.3902745379508344,1.183168316831683,0.1666666666666666,1.5797342192691028,0.1816091954022988,1.2313432835820894
50,201504100,NYA,BOS,1,5,0.3027600134634803,0.3818546183275642,1.381026438569207,0.2015810276679842,1.2368045649072752,0.2087326943556975,1.246153846153846
51,201504100,OAK,SEA,1,12,0.3161248162065022,0.38236884802596,1.3523809523809525,0.2189054726368159,1.16600790513834,0.2519607843137255,1.1785714285714284
52,201504100,TEX,HOU,1,1,0.3058542413381123,0.3734409391049156,1.210909090909091,0.217391304347826,1.271585557299843,0.2239336492890995,1.1935483870967742
53,201504100,ARI,LAN,1,4,0.2977755308392315,0.3760606607690919,1.3790849673202614,0.160427807486631,1.2875,0.2169907881269191,1.2615384615384615
54,201504100,ATL,NYN,1,5,0.3029080517734073,0.3601973684210526,1.2772727272727271,0.1838235294117647,1.2140468227424748,0.2436868686868686,1.191780821917808
55,201504100,CIN,SLN,1,5,0.2921328972284386,0.3659440429868445,1.2533333333333334,0.1839080459770115,1.2334801762114538,0.2230769230769231,1.1826923076923077
56,201504100,COL,CHN,1,5,0.3246968942036206,0.4498933901918976,1.51027397260274,0.2085106382978723,1.2814445828144458,0.2427007299270073,1.4999999999999998
57,201504100,MIA,TBA,1,10,0.3135663408977969,0.3741644083107497,1.480952380952381,0.26,1.1973293768545994,0.2972375690607735,1.1238670694864048
58,201504100,MIL,PIT,1,2,0.304340454391319,0.3978082191780822,1.4403973509933776,0.1632653061224489,1.2113564668769716,0.2382671480144404,1.0348432055749128
59,201504100,PHI,WAS,1,4,0.2947228675738467,0.3583959899749373,1.216216216216216,0.2510121457489878,1.1961414790996785,0.2317961165048543,1.189285714285714
60,201504100,SDN,SFN,1,1,0.2898876404494382,0.3440496333897349,1.3818897637795275,0.1353383458646616,1.0225225225225223,0.2304093567251462,1.103225806451613
61,201504110,ANA,KCA,1,4,0.3177372024779915,0.404394825447457,1.3055141579731744,0.1263940520446096,1.1255673222390317,0.2502937720329025,1.0948275862068966
62,201504110,BAL,TOR,1,7,0.3068200767050191,0.4253531199713928,1.2476190476190476,0.1833333333333333,1.2492537313432834,0.2247807017543859,1.206766917293233
63,201504110,CHA,MIN,1,5,0.3014854827819041,0.3935823060188542,1.5786618444846292,0.1541666666666666,1.4752747252747251,0.166183574879227,1.5185185185185186
64,201504110,CLE,DET,1,6,0.3142292490118577,0.3889486903480444,1.0622568093385214,0.2448275862068965,1.5542763157894737,0.1855670103092783,1.2790697674418603
65,201504110,NYA,BOS,1,4,0.3012895662368112,0.3803480783176214,1.3173241852487136,0.1583011583011583,1.2287671232876711,0.2036847492323439,1.221606648199446
66,201504110,OAK,SEA,1,4,0.317729571032458,0.3840475333093266,1.3398576512455516,0.2162162162162162,1.1865079365079363,0.2482893450635386,1.2210242587601077
67,201504110,TEX,HOU,1,6,0.3056835637480798,0.373394495412844,1.3975903614457832,0.1473214285714285,1.268138801261829,0.2205005959475566,1.1725352112676055
68,201504110,ARI,LAN,1,6,0.2969513222166077,0.3751353302057019,0.928,0.3116438356164384,1.2827298050139275,0.2219938335046248,1.2563451776649746
69,201504110,ATL,NYN,1,5,0.3033254954652334,0.3608473338203068,1.1814159292035398,0.1570881226053639,1.2129783693843594,0.2449748743718593,1.1712328767123286
70,201504110,CIN,SLN,1,1,0.291602000344887,0.3663017257376136,1.159223300970874,0.1461187214611872,1.2334801762114538,0.2224669603524229,1.1730769230769231
71,201504110,COL,CHN,1,5,0.3249709254028908,0.4502310700319943,1.1159169550173011,0.2053571428571428,1.2947761194029848,0.2413793103448276,1.5236842105263158
72,201504110,MIA,TBA,1,0,0.3135859672348171,0.373713666726846,1.2995169082125604,0.2099236641221374,1.2302158273381294,0.2916224814422057,1.196480938416422
73,201504110,MIL,PIT,1,6,0.3037502121160699,0.3969298245614035,1.5229982964224873,0.1877394636015325,1.201907790143084,0.2427184466019417,1.013937282229965
74,201504110,PHI,WAS,1,3,0.2947630922693267,0.3575529242913527,1.2160953800298062,0.1449814126394052,1.199021207177814,0.2300123001230012,1.204301075268817
75,201504110,SDN,SFN,1,10,0.2903114186851211,0.344438170525127,1.085014409221902,0.2565055762081784,1.0409090909090908,0.2288732394366197,1.1118210862619808
76,201504120,ANA,KCA,1,2,0.3167864141084258,0.4029108981185658,1.2773246329526915,0.1976744186046511,1.1306990881458967,0.2485276796230859,1.0862068965517242
77,201504120,BAL,TOR,1,7,0.3072048032021348,0.4261943102522812,1.2495784148397977,0.2730923694779116,1.2566371681415929,0.2278617710583153,1.1660377358490566
78,201504120,CHA,MIN,1,6,0.301638236784327,0.3951759158505622,1.167420814479638,0.2264808362369338,1.4813793103448274,0.1663442940038684,1.4819277108433735
79,201504120,CLE,DET,1,5,0.3143515470704411,0.38913783832228,1.4047619047619049,0.1646341463414634,1.5270935960591132,0.1866359447004608,1.3204633204633205
80,201504120,NYA,BOS,1,14,0.300887920924778,0.3805983680870353,1.2910798122065728,0.2164179104477611,1.233837689133425,0.2032854209445585,1.2068965517241377
81,201504120,OAK,SEA,1,7,0.3174861608596548,0.3830398850161696,0.9012345679012346,0.256,1.1864181091877497,0.2539370078740157,1.2833787465940054
82,201504120,TEX,HOU,1,4,0.3064323494284252,0.3743806202973022,1.222065063649222,0.1648745519713261,1.2634069400630914,0.2181168057210965,1.1354166666666667
83,201504120,ARI,LAN,1,4,0.2984346069685238,0.3765109146671477,1.10790273556231,0.2145748987854251,1.253541076487252,0.2245540398740818,1.2440944881889764
84,201504120,ATL,NYN,1,3,0.3026426527520619,0.361624291201756,1.1824817518248174,0.1846153846153846,1.200988467874794,0.2459425717852684,1.1530612244897958
85,201504120,CIN,SLN,1,5,0.2914798206278027,0.3656273199703044,1.457142857142857,0.2,1.2308823529411763,0.2243093922651933,1.1464968152866242
86,201504120,COL,CHN,1,5,0.323798436720439,0.4482574679943101,1.1809523809523812,0.1352459016393442,1.313207547169811,0.2406221408966148,1.555263157894737
87,201504120,MIA,TBA,1,5,0.3118992376532979,0.3712942877801879,1.4857142857142858,0.2074074074074074,1.2095375722543351,0.2962566844919786,1.1731343283582087
88,201504120,MIL,PIT,1,2,0.3029632152588556,0.3955963302752293,1.5142857142857142,0.1766666666666667,1.1924290220820188,0.2433734939759036,0.9858657243816252
89,201504120,PHI,WAS,1,3,0.2949676133532636,0.3582303421099767,1.1617021276595745,0.2775800711743772,1.2266009852216748,0.2275522755227552,1.2064056939501775
90,201504120,SDN,SFN,1,6,0.2921057177405424,0.3464862833521233,1.2947368421052632,0.1884615384615384,1.0798192771084336,0.2228637413394919,1.153846153846154
91,201504130,BAL,NYA,1,5,0.3071535767883942,0.4259391771019678,1.0000000000000002,0.2100840336134453,1.1471801925722145,0.265625,1.1592689295039165
92,201504130,BOS,WAS,1,9,0.3113899299331921,0.3677708146821844,1.0285714285714287,0.2325581395348837,1.2292682926829268,0.2274939172749391,1.214788732394366
93,201504130,HOU,OAK,1,1,0.304777870913663,0.380281690140845,1.126782884310618,0.2166666666666666,1.0237691001697793,0.2327127659574468,1.0419847328244274
94,201504130,MIN,KCA,1,3,0.3166639249876624,0.384573797080555,1.1538461538461535,0.1844660194174757,1.105740181268882,0.2508833922261484,1.0404624277456649
95,201504130,TEX,ANA,1,3,0.3063063063063063,0.3730332967435053,1.0612244897959184,0.2217391304347826,1.1514084507042253,0.2458296751536435,1.3046683046683047
96,201504130,TOR,TBA,1,1,0.3212341197822141,0.4150026983270372,1.2182468694096602,0.2151898734177215,1.2149122807017545,0.2962162162162162,1.226865671641791
97,201504130,ATL,MIA,1,3,0.3021885521885522,0.362289685442575,1.2242152466367713,0.1889763779527559,1.3095577746077032,0.2554517133956386,1.3353658536585364
98,201504130,CHN,CIN,1,7,0.2954699121027721,0.3871733966745843,1.2902255639097744,0.1739130434782608,1.3820224719101122,0.267688679245283,1.4548494983277591
99,201504130,LAN,SEA,1,6,0.3291118421052632,0.4116166157165977,1.119047619047619,0.1742738589211618,1.1952817824377455,0.2524177949709865,1.2765957446808511
100,201504130,NYN,PHI,1,2,0.3052175362560427,0.3619117110543597,1.3661538461538465,0.2192307692307692,1.3409090909090908,0.2630992196209587,1.28719723183391
101,201504130,PIT,DET,1,5,0.3218486002981613,0.405752532561505,1.087025316455696,0.1810699588477366,1.4926108374384237,0.1863425925925926,1.290566037735849
102,201504130,SDN,ARI,1,4,0.2920629431091129,0.3460090361445783,1.5298507462686568,0.1805555555555555,1.3279352226720649,0.2370517928286852,1.2818991097922847
103,201504130,SFN,COL,1,0,0.3077828206421247,0.3850470673425054,1.5523809523809524,0.1016666666666666,1.4583333333333333,0.2183449651046859,1.242331288343558
104,201504130,SLN,MIL,1,4,0.3131244707874682,0.3699411331861663,1.2511848341232228,0.1775700934579439,1.2869955156950672,0.2422222222222222,1.2589285714285714
105,201504140,BAL,NYA,1,4,0.3076666666666666,0.4268597997138769,1.424886191198786,0.2298850574712643,1.14850136239782,0.2670103092783505,1.1766233766233765
106,201504140,BOS,WAS,1,8,0.3116650374714891,0.368619022031166,1.1482602118003025,0.2479674796747967,1.2364217252396166,0.2248803827751196,1.2222222222222223
107,201504140,CLE,CHA,1,1,0.3132311748228703,0.3874439461883408,1.2427921092564491,0.2111111111111111,1.6390243902439023,0.1959686450167973,1.6901408450704225
108,201504140,HOU,OAK,1,0,0.3052437594236891,0.3802121433796634,1.5,0.1783333333333333,1.0303030303030305,0.231578947368421,1.040590405904059
109,201504140,TEX,ANA,1,8,0.3050876297430662,0.3708585026542192,1.5,0.2133333333333333,1.1497641509433962,0.2469135802469135,1.2909535452322738
110,201504140,TOR,TBA,1,2,0.3208388375165125,0.413439019996397,1.4952380952380953,0.2016666666666667,1.1955882352941176,0.2986870897155361,1.220183486238532
111,201504140,ATL,MIA,1,2,0.3033007746716066,0.3630701593698479,1.2843450479233227,0.212,1.2796005706134093,0.256544502617801,1.3473053892215567
112,201504140,CHN,CIN,1,2,0.2955082742316784,0.3884327677431126,1.4285714285714286,0.2166666666666666,1.4146341463414631,0.2588652482269503,1.520408163265306
113,201504140,LAN,SEA,1,6,0.3290057518488085,0.4118598382749326,1.05,0.2334801762114537,1.200777202072539,0.2502387774594078,1.297082228116711
114,201504140,NYN,PHI,1,6,0.3049207673060884,0.3619934282584885,1.350828729281768,0.1161825726141078,1.3470319634703196,0.2631578947368421,1.3079584775086504
115,201504140,PIT,DET,1,0,0.320889331342293,0.4065158371040724,1.3571428571428572,0.2510121457489878,1.4900662251655628,0.1861826697892271,1.2744360902255636
116,201504140,SDN,ARI,1,5,0.2925311203319502,0.3468849990589121,1.46242774566474,0.1900452488687782,1.3279352226720649,0.2362911266201395,1.2692307692307692
117,201504140,SFN,COL,1,1,0.3073949579831933,0.3835566823614632,1.5142857142857142,0.12,1.4335180055401662,0.2207792207792207,1.1782477341389728
118,201504150,BAL,NYA,1,7,0.3059314954051796,0.424090338770389,1.3459715639810428,0.1513944223107569,1.1522633744855968,0.2681912681912682,1.170157068062827
119,201504150,BOS,WAS,1,5,0.310839445802771,0.368081676518001,1.2200956937799043,0.242914979757085,1.2277070063694266,0.2214285714285714,1.21
120,201504150,CLE,CHA,1,4,0.3121806494148673,0.385829596412556,1.4548335974643425,0.1215686274509803,1.6221498371335503,0.202914798206278,1.686832740213523
121,201504150,HOU,OAK,1,6,0.305127345844504,0.3793671117614779,1.3259668508287294,0.2222222222222222,1.0367278797996662,0.2346805736636245,1.0534351145038168
122,201504150,MIN,KCA,1,3,0.316257618184813,0.3854335676942491,1.2169811320754718,0.2007299270072992,1.110773899848255,0.250887573964497,1.008695652173913
123,201504150,TEX,ANA,1,2,0.306070396191124,0.3724844493230881,1.4241758241758242,0.1808510638297872,1.1510791366906474,0.2497769848349687,1.312039312039312
124,201504150,TOR,TBA,1,12,0.3203498927215712,0.4121244828206512,1.4588235294117646,0.1611111111111111,1.1666666666666667,0.2961748633879781,1.2073170731707317
125,201504150,ATL,MIA,1,2,0.3032648939750925,0.3633034242812671,1.15609756097561,0.2142857142857142,1.27403156384505,0.2550052687038988,1.3196480938416422
126,201504150,CHN,CIN,1,5,0.2953892923492653,0.387326515704894,1.4100946372239749,0.1482889733840304,1.4509803921568627,0.2579505300353357,1.5353535353535352
127,201504150,LAN,SEA,1,5,0.3299425758818703,0.4110572608149345,1.4095238095238096,0.2227722772277227,1.2186287192755496,0.2483349191246432,1.3253968253968254
128,201504150,NYN,PHI,1,6,0.3061666666666666,0.3640510948905109,1.3391304347826087,0.1739130434782608,1.3440366972477062,0.2640449438202247,1.3541666666666663
129,201504150,PIT,DET,1,0,0.3204915310528063,0.4035500815069733,1.202922077922078,0.1593625498007968,1.4875207986688852,0.1858823529411764,1.2576923076923074
130,201504150,SDN,ARI,1,3,0.2931213273418596,0.3487015430937147,1.38268156424581,0.2266666666666666,1.3355886332882272,0.2375249500998004,1.2654867256637166
131,201504150,SFN,COL,1,2,0.3072268907563025,0.3820652173913043,1.4054794520547946,0.2196969696969697,1.401098901098901,0.2225548902195608,1.1538461538461535
132,201504150,SLN,MIL,1,4,0.3141794828460368,0.3704996326230713,1.306153846153846,0.1875,1.2799401197604792,0.2371937639198218,1.187311178247734
133,201504160,MIN,KCA,1,8,0.3153808029076491,0.3844902386117136,1.2621951219512193,0.156,1.10260336906585,0.2514970059880239,1.0059880239520955
134,201504160,TOR,TBA,1,2,0.3207391519551229,0.413594677216328,1.259141494435612,0.1860465116279069,1.1722141823444283,0.2918918918918919,1.232142857142857
135,201504160,NYN,MIA,1,7,0.3065,0.3654442619959861,1.3842443729903535,0.1461538461538461,1.2543859649122806,0.2607758620689655,1.3027522935779814
136,201504160,SFN,ARI,1,6,0.3063457330415755,0.3817984046410442,1.4619047619047618,0.2133333333333333,1.3206521739130437,0.2368951612903226,1.2678571428571428
137,201504160,SLN,MIL,1,4,0.3136624957727426,0.3703635695923614,1.216589861751152,0.3045267489711934,1.262443438914027,0.2401352874859075,1.13946587537092
138,201504160,WAS,PHI,1,5,0.3137384412153236,0.3887786397257802,1.166902404526167,0.2247191011235955,1.3715596330275228,0.2611607142857143,1.381443298969072
139,201504170,BOS,BAL,1,3,0.3102605863192182,0.3684963347040944,1.3258232235701908,0.25,1.0521739130434782,0.2488839285714285,1.18348623853211
140,201504170,DET,CHA,1,2,0.3340435994099328,0.4292553191489361,1.0787965616045845,0.2453531598513011,1.6127450980392155,0.2056497175141242,1.6526315789473685
141,201504170,HOU,ANA,1,3,0.3057324840764331,0.3814055636896047,1.2331288343558282,0.1923076923076923,1.144927536231884,0.25,1.3194103194103195
142,201504170,KCA,OAK,1,6,0.3124369747899159,0.3860498475883091,1.1522048364153628,0.1890909090909091,1.022146507666099,0.2419786096256684,1.063432835820895
143,201504170,MIN,CLE,1,3,0.3166666666666666,0.3868231046931408,1.0569105691056913,0.3144876325088339,1.2144886363636362,0.2374476987447698,1.4462540716612378
144,201504170,SEA,TEX,1,1,0.292239010989011,0.3736445506340746,1.3125,0.1713147410358565,1.3061797752808988,0.194331983805668,1.3491620111731844
145,201504170,TBA,NYA,1,4,0.3133047210300429,0.3684115196522369,1.3047619047619048,0.21,1.1810699588477367,0.2647362978283351,1.193548387096774
146,201504170,TOR,ATL,1,7,0.320455671124319,0.4123470122390208,1.090128755364807,0.1733870967741935,1.245723172628305,0.2377538829151732,1.2515337423312884
147,201504170,CHN,SDN,1,4,0.2950819672131147,0.3859649122807017,1.172610556348074,0.2109090909090909,1.2175182481751825,0.2416851441241685,1.3055555555555556
148,201504170,LAN,COL,1,7,0.3305446194225722,0.4100952038800072,1.3978328173374612,0.150375939849624,1.3820689655172411,0.2233400402414486,1.1436950146627565
149,201504170,NYN,MIA,1,4,0.3072429906542056,0.3658135283363802,1.4608695652173913,0.135,1.2682215743440233,0.2585836909871244,1.2776025236593058
150,201504170,PIT,MIL,1,6,0.3193011647254575,0.4017047515415306,1.3333333333333337,0.193069306930693,1.269578313253012,0.2395950506186726,1.0949554896142433
151,201504170,SFN,ARI,1,0,0.3067762495806776,0.3813482739924091,1.17989417989418,0.1504065040650406,1.345945945945946,0.2370517928286852,1.3058823529411765
152,201504170,SLN,CIN,1,6,0.3131979695431472,0.3695811903012491,0.9574468085106383,0.2464285714285714,1.4541062801932367,0.2534883720930233,1.5294117647058822
153,201504170,WAS,PHI,1,7,0.3130377233620119,0.3888989332851202,1.6639175257731955,0.1162790697674418,1.3715596330275228,0.2611607142857143,1.4062499999999998
154,201504180,BOS,BAL,1,1,0.3110749185667752,0.3686471009305655,1.247244094488189,0.2040816326530612,1.0534682080924855,0.2472160356347438,1.1927710843373496
155,201504180,DET,CHA,1,3,0.3342622950819672,0.4305974118064173,1.0042372881355932,0.3333333333333333,1.6180327868852458,0.2052154195011337,1.6618705035971222
156,201504180,HOU,ANA,1,4,0.3053319919517102,0.3800548947849954,1.3944353518821604,0.1538461538461538,1.1457831325301209,0.2506738544474393,1.291044776119403
157,201504180,KCA,OAK,1,0,0.3137913656979674,0.3870967741935484,1.2476190476190474,0.1574074074074074,1.0392491467576792,0.2382864792503346,1.1221374045801529
158,201504180,MIN,CLE,1,2,0.3155548216644649,0.3850875609315761,1.3024691358024694,0.2521008403361344,1.2313117066290549,0.2362694300518134,1.4183673469387752
159,201504180,SEA,TEX,1,3,0.292561415564336,0.3740345715336521,1.4233226837060704,0.1762589928057553,1.292957746478873,0.1934826883910387,1.3269230769230769
160,201504180,TBA,NYA,1,0,0.3131913488525673,0.3690023537932283,1.0871559633027523,0.2322834645669291,1.1682496607869743,0.2671443193449335,1.1732283464566928
161,201504180,TOR,ATL,1,6,0.3217348284960422,0.4162920338068692,1.1929133858267718,0.2393822393822393,1.2445820433436532,0.2366230677764565,1.2537313432835822
162,201504180,CHN,SDN,1,7,0.2950321054410273,0.3865546218487395,1.213533834586466,0.2261904761904762,1.217391304347826,0.2409240924092409,1.275229357798165
163,201504180,LAN,COL,1,6,0.3309258043335522,0.4107174968530839,1.4108391608391608,0.14453125,1.3703703703703702,0.2231155778894472,1.1304347826086956
164,201504180,NYN,MIA,1,5,0.3069190819232702,0.365553925165077,1.2387387387387387,0.1910569105691057,1.2857142857142856,0.2558886509635974,1.261682242990654
165,201504180,PIT,MIL,1,6,0.3203592814371258,0.4031907179115301,1.1531531531531531,0.1576763485477178,1.2953523238380809,0.2383073496659243,1.138235294117647
166,201504180,SFN,ARI,1,4,0.3065436241610738,0.3812793639320563,1.5037037037037038,0.1706161137440758,1.3446866485013624,0.2367101303911735,1.2946428571428572
167,201504180,SLN,CIN,1,5,0.3137686062246279,0.370615243342516,1.1698670605613,0.2045454545454545,1.4585365853658536,0.2532239155920281,1.5490196078431373
168,201504180,WAS,PHI,1,3,0.3126448195961602,0.3888989332851202,1.3615384615384616,0.2099236641221374,1.3623853211009171,0.261744966442953,1.45360824742268
169,201504190,BOS,BAL,1,3,0.3111762789182144,0.3677049767275331,1.2318840579710146,0.199203187250996,1.0560344827586208,0.2483370288248337,1.1720116618075802
170,201504190,DET,CHA,1,9,0.3339344262295082,0.4305974118064173,1.2458015267175573,0.2218045112781954,1.645799011532125,0.1993204983012457,1.686832740213523
171,201504190,HOU,ANA,1,4,0.306362262884002,0.3821480938416422,1.1590909090909092,0.2452830188679245,1.157766990291262,0.25,1.2975
172,201504190,KCA,OAK,1,4,0.3139066174000672,0.3870967741935484,1.1369426751592355,0.2425531914893617,1.0463917525773194,0.2432795698924731,1.1333333333333333
173,201504190,MIN,CLE,1,7,0.315606936416185,0.3851570964247021,1.3952380952380952,0.2262443438914027,1.226308345120226,0.2351716961498439,1.3664383561643834
